   208	2021-08-07 12:18:22	opus 1.3.1-2
   209	2021-08-07 12:18:22	patch 2.7.6-8
   210	2021-08-07 12:18:22	sound-theme-freedesktop 0.8-4
   211	2021-08-07 12:18:22	speex 1.2.0-3
   212	2021-08-07 12:18:22	speexdsp 1.2.0-2
   213	2021-08-07 12:18:23	a52dec 0.7.4-11
   214	2021-08-07 12:18:23	alsa-firmware 1.2.4-2
   215	2021-08-07 12:18:23	bluez-tools 0.2.0-5
   216	2021-08-07 12:18:23	cdparanoia 10.2-8
   217	2021-08-07 12:18:23	celt 0.11.3-4
   218	2021-08-07 12:18:23	faad2 2.10.0-1
   219	2021-08-07 12:18:23	giflib 5.2.1-2
   220	2021-08-07 12:18:23	gnome-bluetooth 3.34.5-2
   221	2021-08-07 12:18:23	graphene 1.10.6-1
   222	2021-08-07 12:18:23	gsm 1.0.19-1
   223	2021-08-07 12:18:23	lame 3.100-3
   224	2021-08-07 12:18:23	libavc1394 0.5.4-4
   225	2021-08-07 12:18:23	libavtp 0.1.0-2
   226	2021-08-07 12:18:23	libbluray 1.3.0-1
   227	2021-08-07 12:18:23	libbs2b 3.1.0-7
   228	2021-08-07 12:18:23	libcddb 1.3.2-6
   229	2021-08-07 12:18:23	libcdio 2.1.0-2
   230	2021-08-07 12:18:23	libdbusmenu-glib 16.04.0-4
   231	2021-08-07 12:18:23	libdbusmenu-gtk3 16.04.0-4
   232	2021-08-07 12:18:23	libdc1394 2.2.6-2
   233	2021-08-07 12:18:23	libdca 0.0.7-1
   234	2021-08-07 12:18:23	libde265 1.0.8-1
   235	2021-08-07 12:18:23	libdv 1.0.0-9
   236	2021-08-07 12:18:23	libdvdcss 1.4.3-1
   237	2021-08-07 12:18:23	libdvdnav 6.1.1-1
   238	2021-08-07 12:18:23	libdvdread 6.1.2-1
   239	2021-08-07 12:18:23	libfdk-aac 2.0.2-1
   240	2021-08-07 12:18:23	libgme 0.6.3-1
   241	2021-08-07 12:18:23	libgnomekbd 3.26.1+2+g8d02ebd-2
   242	2021-08-07 12:18:23	libid3tag 0.15.1b-11
   243	2021-08-07 12:18:23	libiec61883 1.2.0-6
   244	2021-08-07 12:18:23	libinstpatch 1.1.6-1
   245	2021-08-07 12:18:23	libkate 0.4.1-7
   246	2021-08-07 12:18:23	liblqr 0.4.2-3
   247	2021-08-07 12:18:23	liblrdf 0.6.1-4
   248	2021-08-07 12:18:23	libmicrodns 0.2.0-1
   249	2021-08-07 12:18:23	libmms 0.6.4-3
   250	2021-08-07 12:18:23	libmodplug 0.8.9.0-3
   251	2021-08-07 12:18:23	libmpcdec 1:0.1+r475-3
   252	2021-08-07 12:18:23	libmpeg2 0.5.1-7
